,doi,title,authors,year,publicationName,url,citedby-count
0,,"IEEE Symposium on Pacific Visualization 2013, PacificVis 2013 - Proceedings",,2013,IEEE Pacific Visualization Symposium,https://api.elsevier.com/content/abstract/scopus_id/84889065082,0
