,doi,title,authors,year,publicationName,url,citedby-count
0,10.3138/carto.46.4.211,Visual comparison of moving-window kriging models,Demšar U.,1 January 2011,Cartographica,https://api.elsevier.com/content/abstract/scopus_id/81755162817,2
